Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Preciomediorural,Valorproduccion
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,1,Otoño-Invierno,1,Riego,200201,Tonelada,9270000,Zanahoria,23.5,23.5,0,552.25,23.5,5100,2816475
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,5670000,Brócoli,955,955,0,18049.5,18.9,5815.24,104962174.4
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,2.5,2.5,0,8,3.2,15230,121840
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,26,26,0,358.8,13.8,5397.74,1936708.83
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,25,25,0,687.5,27.5,7812,5370750
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,6,6,0,147,24.5,9882.99,1452799.53
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,13.5,13.5,0,182.25,13.5,7692.59,1401974.53
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,3,3,0,349.5,116.5,9939.13,3473725.94
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,78,78,0,202.8,2.6,16600,3366480
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,149,149,0,2831,19,5200,14721200
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,39,39,0,721.5,18.5,5280,3809520
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,132,132,0,1359.6,10.3,5500,7477800
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,6400,6400,0,71680,11.2,5346.75,383255040
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,7670000,Melón,15,15,0,390,26,5512.31,2149800.9
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,47,47,0,2565,54.57,6352.51,16294188.15
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,83,83,0,3770,45.42,6300,23751000
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,53,53,0,1828,34.49,5661.49,10349203.72
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sandía,19,19,0,484.5,25.5,5900,2858550
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,4270,4270,0,34160,8,4843.84,165465574.4
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),15.5,2,13.5,52,26,8581.92,446259.84
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),3,3,0,382.5,127.5,9591.89,3668897.93
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,15.5,15.5,0,232.5,15,5438.06,1264348.95
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,1,Riego,200201,Tonelada,9270000,Zanahoria,19.5,19.5,0,526.5,27,3830,2016495
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,15,15,0,21,1.4,15200,319200
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,6,6,0,20.4,3.4,5500,112200
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,11180,11180,0,36894,3.3,5400,199227600
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,6420,6420,0,16050,2.5,4819,77344950
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa,398,398,0,30606.2,76.9,838.36,25659013.83
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,283,283,0,3107.34,10.98,40077.7,124535040.3
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,3,Perennes,1,Riego,200201,Tonelada,6810000,Frambuesa,25.7,25.7,0,505.01,19.65,51241.79,25877616.37
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,3,Perennes,1,Riego,200201,Tonelada,6820000,Fresa,10,10,0,625,62.5,13431.79,8394868.75
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,3,Perennes,1,Riego,200201,Tonelada,9310000,Zarzamora,7.7,7.7,0,119.35,15.5,39869.14,4758381.86
2024,11,Guanajuato,52,Cortazar,7,Valle Santiago,42,Valle de Santiago,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,52,8,0,606.4,75.8,20872.66,12657181.02
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,12,12,0,156,13,33238.02,5185131.12
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5370000,Apio,2,2,0,88,44,5550,488400
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,29,29,0,817.8,28.2,560,457968
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,268,268,0,4958,18.5,6885.45,34138061.1
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,12,12,0,156,13,6163.33,961480
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5920000,Cebada grano,1100,1100,0,6765,6.15,6045.45,40897469.25
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5930000,Semilla de cebada grano,195,195,0,1072.5,5.5,6700,7185750
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,42,42,0,1050,25,6264.29,6577504.5
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,6,6,0,166.8,27.8,6300,1050840
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,18,18,0,265.5,14.75,9731.77,2583784.94
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),10,10,0,215,21.5,6700,1440500
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,47,47,0,1034,22,6868.72,7102256.48
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,144,144,0,2872.8,19.95,5408.41,15537280.25
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,195,195,0,3812.25,19.55,5413.59,20637958.48
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),35,35,0,980,28,6207.65,6083497
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,8980000,Tomate verde,20,20,0,267,13.35,5837.5,1558612.5
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,210,210,0,1522.5,7.25,5500,8373750
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,1480,1480,0,10286,6.95,5710.05,58733574.3
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,9060000,Semilla de trigo grano,360,360,0,1872,5.2,9400,17596800
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,1,Otoño-Invierno,1,Riego,200201,Tonelada,9270000,Zanahoria,38,38,0,995.6,26.2,5065.79,5043500.52
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,5070000,Ajo,6,6,0,84,14,25350,2129400
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,5370000,Apio,6,6,0,226.8,37.8,6150,1394820
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,8,8,0,224,28,620,138880
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,5670000,Brócoli,140,140,0,2128,15.2,6081.43,12941283.04
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,1,1,0,3.8,3.8,15300,58140
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,14,14,0,181.3,12.95,5929.53,1075023.76
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,5760000,Calabaza,3,3,0,46.5,15.5,4100,190650
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,68,68,0,1713.6,25.2,5197.65,8906693.04
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,12,12,0,300,25,5480,1644000
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,15,15,0,210,14,5208.38,1093759.8
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,6330000,Coliflor,31,31,0,613.8,19.8,5647.74,3466582.81
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,20,20,0,47,2.35,15200,714400
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,13,13,0,30.94,2.38,15200,470288
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,6900000,Garbanzo grano,245,245,0,612.5,2.5,8550,5236875
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,52,52,0,998.4,19.2,5300,5291520
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,25,25,0,495,19.8,5300,2623500
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,150,150,0,1455,9.7,5500,8002500
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,4950,4950,0,47520,9.6,5371.41,255249403.2
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,7500000,Semilla de maíz grano,118,118,0,708,6,9800,6938400
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,3400,3400,0,27200,8,4901.76,133327872
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,18,18,0,234,13,5111.11,1195999.74
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,125,125,0,175,1.4,15100,2642500
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,15,15,0,19.8,1.32,15100,298980
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,2,Temporal,200201,Tonelada,6900000,Garbanzo grano,310,310,0,443.3,1.43,8450,3745885
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,4110,4110,0,9658.5,2.35,5376.62,51930084.27
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,1220,1220,0,3111,2.55,4850,15088350
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa,363,363,0,28931.1,79.7,828.78,23977517.06
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,3,Perennes,1,Riego,200201,Tonelada,5650000,Arándano,10,10,0,77,7.7,102243.75,7872768.75
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,3,Perennes,1,Riego,200201,Tonelada,6820000,Fresa,16,16,0,1019.2,63.7,14327.45,14602537.04
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,3,Perennes,1,Riego,200201,Tonelada,9310000,Zarzamora,1.5,1.5,0,22.43,14.95,40415.84,906527.29
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,6,0,0,0,,,0
2024,11,Guanajuato,52,Cortazar,8,Salamanca,11,Cortazar,3,Perennes,2,Temporal,200201,Tonelada,7920000,Nopalitos,12,12,0,134.4,11.2,7167.32,963287.81
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,82,82,0,1353,16.5,23124.39,31287299.67
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,29,29,0,884.5,30.5,580,513010
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,712,712,0,13172,18.5,6898.09,90861641.48
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,16,16,0,200,12.5,5894.18,1178835
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,5920000,Cebada grano,2400,2400,0,13800,5.75,6166.67,85100046
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,53.5,53.5,0,1257.25,23.5,6208.79,7806001.23
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,87,87,0,2257.65,25.95,6236.21,14079179.51
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,8.5,8.5,0,893.01,105.06,19888,17760178.8
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,1.5,1.5,0,27.8,18.53,5500,152900
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,92,92,0,1858.4,20.2,6816.09,12667021.66
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,95,95,0,223.25,2.35,9759.47,2178801.68
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,103,103,0,2039.4,19.8,5395.44,11003460.34
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,130,130,0,2054,15.8,5395.39,11082131.06
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,8210000,Pepino,29,29,0,1334.5,46.02,6607.6,8817842.2
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,8210000,Pepino,10,10,0,1550,155,10049.27,15576368.5
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),52,52,0,1284.4,24.7,5310.95,6821384.18
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),20,20,0,3320,166,6891.69,22880410.8
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,8980000,Tomate verde,40,40,0,560,14,5893.18,3300180.8
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,360,360,0,2592,7.2,5450,14126400
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,1850,1850,0,12025,6.5,6075.06,73052596.5
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,1,Otoño-Invierno,1,Riego,200201,Tonelada,9270000,Zanahoria,35,35,0,868,24.8,5100,4426800
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,5670000,Brócoli,222,222,0,3307.8,14.9,6269.67,20738814.43
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,26.5,26.5,0,344.5,13,5702.28,1964435
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,117,117,0,2925,25,6675.64,19526247
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,10,10,0,325,32.5,9628,3129100
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,16,16,0,208,13,6450,1341600
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,6,6,0,555,92.5,11171.89,6200398.95
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,6330000,Coliflor,44,44,0,1135.2,25.8,6006.36,6818419.87
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,25,25,0,60.5,2.42,15100,913550
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,114,114,0,2143.2,18.8,5350,11466120
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,3210,3210,0,30976.5,9.65,5347.63,165650860.7
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,7500000,Semilla de maíz grano,93,93,0,581.25,6.25,9750,5667187.5
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,14780,14780,0,121196,8.2,4882.45,591733410.2
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),25,25,0,600,24,8608.33,5164998
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),14,14,0,1904,136,9883.45,18818088.8
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,42,42,0,546,13,5184.76,2830878.96
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,1,Riego,200201,Tonelada,9270000,Zanahoria,36.5,36.5,0,930.75,25.5,3950,3676462.5
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,2,Temporal,200201,Tonelada,5940000,Cebolla,98,98,0,1734.6,17.7,5200,9019920
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,100,100,0,132,1.32,14950,1973400
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,92,92,0,117.76,1.28,14950,1760512
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,2,Temporal,200201,Tonelada,6900000,Garbanzo grano,40,40,0,56,1.4,8590,481040
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,5280,5280,0,13992,2.65,5400,75556800
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,520,520,0,1326,2.55,4820,6391320
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,3,Perennes,1,Riego,200201,Tonelada,5050000,Agave,5,0,0,0,,,0
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa,395,395,0,31639.5,80.1,843.12,26675895.24
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,390,390,0,4270.5,10.95,42687.4,182296541.7
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,3,Perennes,1,Riego,200201,Tonelada,6820000,Fresa,123,123,0,3776.1,30.7,11283.34,42607020.17
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,3,Perennes,1,Riego,200201,Tonelada,7920000,Nopalitos,159,159,0,4165.8,26.2,7372.23,30711235.73
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,6.5,6.5,0,514.15,79.1,655,336768.25
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,9,0,0,0,,,0
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,7,7,0,52.22,7.46,12204.64,637326.3
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,3,Perennes,2,Temporal,200201,Tonelada,7060000,Guayaba,10,10,0,79.5,7.95,7365.22,585534.99
2024,11,Guanajuato,52,Cortazar,8,Salamanca,27,Salamanca,3,Perennes,2,Temporal,200201,Tonelada,9120000,Tuna,9,9,0,62.82,6.98,4952.04,311087.15
2024,11,Guanajuato,52,Cortazar,8,Salamanca,44,Villagrán,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,29,29,0,391.5,13.5,23500,9200250
2024,11,Guanajuato,52,Cortazar,8,Salamanca,44,Villagrán,1,Otoño-Invierno,1,Riego,200201,Tonelada,5370000,Apio,15,15,0,703.05,46.87,3315.55,2331000
2024,11,Guanajuato,52,Cortazar,8,Salamanca,44,Villagrán,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,53,53,0,1362.1,25.7,590,803639
2024,11,Guanajuato,52,Cortazar,8,Salamanca,44,Villagrán,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,255,255,0,4794,18.8,6897.06,33064505.64
2024,11,Guanajuato,52,Cortazar,8,Salamanca,44,Villagrán,1,Otoño-Invierno,1,Riego,200201,Tonelada,5920000,Cebada grano,1120,1120,0,6888,6.15,5975.71,41160690.48
